ZATTITUDEW,ZATTITUDEX,ZATTITUDEY,ZATTITUDEZ,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMP,ZUSERACCELERATIONX,ZUSERACCELERATIONY,ZUSERACCELERATIONZ,ZLABEL
-0.292866438627243,0.327625691890717,-0.157529458403587,0.884350061416626,-0.487201422452927,0.470523506402969,-0.735691726207733,0.100972026586533,-0.059938743710518,-0.097474142909050,1490030119.941747903823853,1.453058719635010,-0.332800328731537,0.585924386978149,balanced
-0.292649298906326,0.327768027782440,-0.156875729560852,0.884485363960266,-0.487992912530899,0.469350755214691,-0.735916256904602,0.102392442524433,-0.046360082924366,-0.097354300320148,1490030119.951544046401978,1.453850269317627,-0.331627607345581,0.586148858070374,balanced
-0.292445123195648,0.327822953462601,-0.156152054667473,0.884660601615906,-0.488692283630371,0.468023598194122,-0.736297309398651,0.124502800405025,-0.031781405210495,-0.098387874662876,1490030119.961369991302490,1.447777628898621,-0.321748733520508,0.571929693222046,balanced
-0.292263865470886,0.327768296003342,-0.155341535806656,0.884883344173431,-0.489271968603134,0.466507941484451,-0.736873924732208,0.152717396616936,-0.014794699847698,-0.099384434521198,1490030119.971196889877319,1.448357343673706,-0.320233047008514,0.572506308555603,balanced
-0.292099446058273,0.327639341354370,-0.154432773590088,0.885144412517548,-0.489796817302704,0.464797139167786,-0.737605988979340,0.172276452183723,-0.006370323244482,-0.100463010370731,1490030119.981024026870728,1.449133515357971,-0.313436865806580,0.561225652694702,balanced
-0.291929900646210,0.327508032321930,-0.153536200523376,0.885404825210571,-0.490310758352280,0.463102161884308,-0.738330245018005,0.160139888525009,-0.008760243654251,-0.102925367653370,1490030119.990849971771240,1.449647426605225,-0.311741888523102,0.561949968338013,balanced
-0.291733294725418,0.327522367238998,-0.152793332934380,0.885592877864838,-0.490953147411346,0.461723744869232,-0.738766610622406,0.114737793803215,-0.034082379192114,-0.094834417104721,1490030120.000677108764648,1.457522988319397,-0.324580192565918,0.551184594631195,balanced
-0.291466861963272,0.327690929174423,-0.152370095252991,0.885691165924072,-0.491644263267517,0.460927784442902,-0.738804042339325,0.026096871122718,-0.041571985930204,-0.083201736211777,1490030120.010504007339478,1.458214044570923,-0.323784232139587,0.551222026348114,balanced
-0.291091233491898,0.328043311834335,-0.152482569217682,0.885664880275726,-0.492300212383270,0.461077988147736,-0.738273322582245,-0.101336181163788,-0.048515111207962,-0.064505808055401,1490030120.020299911499023,1.462794303894043,-0.347730547189713,0.564229965209961,balanced
-0.290563106536865,0.328596174716950,-0.153175890445709,0.885513603687286,-0.492938250303268,0.462234526872635,-0.737123429775238,-0.227324634790421,-0.051942069083452,-0.055430818349123,1490030120.030126094818115,1.463432312011719,-0.348887115716934,0.563080072402954,balanced
-0.289933919906616,0.329215854406357,-0.154320448637009,0.885290861129761,-0.493418097496033,0.464138656854630,-0.735604226589203,-0.305825829505920,-0.035958841443062,-0.038819886744022,1490030120.039952993392944,1.461713433265686,-0.344721704721451,0.563563227653503,balanced
-0.289292633533478,0.329799860715866,-0.155567839741707,0.885064959526062,-0.493779331445694,0.466192632913589,-0.734061419963837,-0.304338186979294,-0.022353019565344,-0.037534911185503,1490030120.049779891967773,1.462074637413025,-0.346775680780411,0.562020361423492,balanced
-0.288706511259079,0.330233365297318,-0.156648576259613,0.884904026985168,-0.493998736143112,0.467918962240219,-0.732814311981201,-0.249422729015350,-0.003221401479095,-0.040820185095072,1490030120.059606075286865,1.458158493041992,-0.325514793395996,0.534193992614746,balanced
-0.288166612386703,0.330519169569016,-0.157348200678825,0.884849131107330,-0.494234204292297,0.468948006629944,-0.731997251510620,-0.158400386571884,0.005263962782919,-0.063176356256008,1490030120.069432973861694,1.458394050598145,-0.326543837785721,0.533376932144165,balanced
-0.287706524133682,0.330667823553085,-0.157644435763359,0.884890615940094,-0.494499057531357,0.469266742467880,-0.731614053249359,-0.067436665296555,0.009065890684724,-0.072418861091137,1490030120.079260110855103,1.458592772483826,-0.300775051116943,0.510244429111481,balanced
-0.287363350391388,0.330661475658417,-0.157571315765381,0.885017514228821,-0.494721949100494,0.468946725130081,-0.731668531894684,0.012729667127132,0.016832467168570,-0.074508644640446,1490030120.089086055755615,1.458815693855286,-0.300455093383789,0.510298907756805,balanced
-0.287098526954651,0.330532670021057,-0.157187476754189,0.885219871997833,-0.494931578636169,0.468081831932068,-0.732080519199371,0.081974521279335,0.024595316499472,-0.082609713077545,1490030120.098882913589478,1.458810567855835,-0.291462928056717,0.503388941287994,balanced
-0.286877781152725,0.330294400453568,-0.156513676047325,0.885499656200409,-0.495150566101074,0.466693848371506,-0.732818126678467,0.146461755037308,0.029804192483425,-0.097987599670887,1490030120.108709096908569,1.459029555320740,-0.290074974298477,0.504126608371735,balanced
-0.286688506603241,0.329998850822449,-0.155652016401291,0.885822951793671,-0.495393812656403,0.464974015951157,-0.733746409416199,0.174314424395561,0.028182592242956,-0.102696068584919,1490030120.118535995483398,1.461768388748169,-0.296214908361435,0.499406278133392,balanced
-0.286499232053757,0.329773187637329,-0.154781714081764,0.886120676994324,-0.495747983455658,0.463270097970963,-0.734584510326385,0.158262476325035,0.014821780845523,-0.099229969084263,1490030120.128362894058228,1.462122440338135,-0.294510960578919,0.500244379043579,balanced
-0.286290079355240,0.329640895128250,-0.154203623533249,0.886338174343109,-0.496052682399750,0.462098956108093,-0.735116243362427,0.081744804978371,0.011049680411816,-0.080322317779064,1490030120.138189077377319,1.461684465408325,-0.334924012422562,0.511067152023315,balanced
-0.285995543003082,0.329672217369080,-0.154109120368957,0.886438071727753,-0.496318966150284,0.461785942316055,-0.735133230686188,-0.031086284667253,0.003957415930927,-0.061608288437128,1490030120.148015975952148,1.461950778961182,-0.334611028432846,0.511084079742432,balanced
-0.285640239715576,0.329869508743286,-0.154528126120567,0.886406242847443,-0.496517896652222,0.462397396564484,-0.734614312648773,-0.133179634809494,-0.003070932347327,-0.033206477761269,1490030120.157843112945557,1.461353063583374,-0.346452653408050,0.524487853050232,balanced
-0.285292625427246,0.330142498016357,-0.155205592513084,0.886298239231110,-0.496651411056519,0.463491320610046,-0.733834326267242,-0.170980542898178,-0.008510971441865,-0.015362497419119,1490030120.167669057846069,1.461486577987671,-0.347546577453613,0.523707747459412,balanced
-0.285007596015930,0.330392807722092,-0.155843719840050,0.886184692382812,-0.496744811534882,0.464541554450989,-0.733106672763824,-0.143138259649277,-0.006218522321433,-0.009237227030098,1490030120.177464962005615,1.459943890571594,-0.314033150672913,0.508787393569946,balanced
-0.284799814224243,0.330586433410644,-0.156223908066750,0.886112391948700,-0.496888399124146,0.465165793895721,-0.732613384723663,-0.080406405031681,-0.011950178071857,-0.014964886941016,1490030120.187292098999023,1.460087537765503,-0.314657390117645,0.508294224739075,balanced
-0.284670382738113,0.330696225166321,-0.156317889690399,0.886096417903900,-0.497059345245361,0.465304285287857,-0.732409477233887,-0.019810698926449,-0.011467879638076,-0.020738087594509,1490030120.197129011154175,1.462075710296631,-0.291057288646698,0.494475960731506,balanced
-0.284575164318085,0.330754071474075,-0.156249627470970,0.886117458343506,-0.497244387865066,0.465159833431244,-0.732375621795654,0.009263439103961,-0.009421506896615,-0.026585591956973,1490030120.206954956054688,1.462260723114014,-0.290912866592407,0.494442105293274,balanced
-0.284474998712540,0.330788880586624,-0.156106814742088,0.886161863803864,-0.497447997331619,0.464874148368835,-0.732418775558472,0.018986107781529,-0.009615384042263,-0.031354777514935,1490030120.216782093048096,1.467753410339355,-0.294118881225586,0.495325207710266,balanced
-0.284382373094559,0.330835640430450,-0.155945137143135,0.886202573776245,-0.497678697109222,0.464565604925156,-0.732457756996155,0.022863622754812,-0.012085732072592,-0.030299101024866,1490030120.226608991622925,1.467984199523926,-0.293810367584229,0.495364189147949,balanced
-0.284328103065491,0.330869972705841,-0.155760332942009,0.886239647865295,-0.497886091470718,0.464233219623566,-0.732527554035187,0.030066940933466,-0.012025011703372,-0.023063825443387,1490030120.236434936523438,1.471439719200134,-0.300342798233032,0.500761747360229,balanced
-0.284241199493408,0.330899924039841,-0.155612498521805,0.886282324790955,-0.498078554868698,0.463943988084793,-0.732580006122589,0.015499208122492,-0.009545610286295,-0.030239446088672,1490030120.246262073516846,1.471632242202759,-0.300053566694260,0.500814139842987,balanced
-0.284132659435272,0.330975413322449,-0.155526608228683,0.886304020881653,-0.498309314250946,0.463769555091858,-0.732533514499664,0.002070484682918,-0.014325984753668,-0.029116658493876,1490030120.256057977676392,1.468823194503784,-0.308017611503601,0.497439920902252,balanced
-0.284031927585602,0.331072539091110,-0.155467912554741,0.886310338973999,-0.498550325632095,0.463655978441238,-0.732441425323486,-0.001591507345438,-0.017922583967447,-0.025583975017071,1490030120.265885114669800,1.469064235687256,-0.307904064655304,0.497347831726074,balanced
-0.283944457769394,0.331171423196793,-0.155406177043915,0.886312246322632,-0.498789131641388,0.463545382022858,-0.732348799705505,-0.000390954315662,-0.017912462353706,-0.024378094822168,1490030120.275711059570312,1.462904691696167,-0.300138950347900,0.496545225381851,balanced
-0.283854484558106,0.331268548965454,-0.155289188027382,0.886325240135193,-0.499064296483993,0.463337570428848,-0.732292830944061,0.014008104801178,-0.021846752613783,-0.027913175523281,1490030120.285537958145142,1.463179826736450,-0.299931168556213,0.496489256620407,balanced
-0.283765137195587,0.331350654363632,-0.155099853873253,0.886356294155121,-0.499365627765656,0.462998986244202,-0.732301533222198,0.028628058731556,-0.020924497395754,-0.036261118948460,1490030120.295365095138550,1.462627530097961,-0.288488924503326,0.499571144580841,balanced
-0.283703774213791,0.331401735544205,-0.154797390103340,0.886409699916840,-0.499682217836380,0.462467670440674,-0.732421338558197,0.053969517350197,-0.021197205409408,-0.036129828542471,1490030120.305191040039062,1.462944030761719,-0.287957578897476,0.499690830707550,balanced
-0.283662289381027,0.331409692764282,-0.154370322823525,0.886494517326355,-0.500007688999176,0.461713761091232,-0.732674837112427,0.083136990666389,-0.017887694761157,-0.040805008262396,1490030120.315017938613892,1.466331362724304,-0.285428285598755,0.507629036903381,balanced
-0.283644288778305,0.331373810768127,-0.153878375887871,0.886599183082581,-0.500298082828522,0.460841476917267,-0.733025670051575,0.094144895672798,-0.013081755489111,-0.041936852037907,1490030120.324845075607300,1.466621756553650,-0.284555971622467,0.507979869842529,balanced
-0.283619999885559,0.331332653760910,-0.153426498174667,0.886700689792633,-0.500556111335754,0.460031896829605,-0.733357965946198,0.075995191931725,-0.011608228087425,-0.039594866335392,1490030120.334640979766846,1.464267492294312,-0.300390660762787,0.511762619018555,balanced
-0.283533573150635,0.331354916095734,-0.153184860944748,0.886761784553528,-0.500799655914307,0.459577441215515,-0.733476638793945,0.023837588727474,-0.009689420461655,-0.032538019120693,1490030120.344468116760254,1.464510917663574,-0.299936234951019,0.511881351470947,balanced
-0.283430993556976,0.331457465887070,-0.153209224343300,0.886752068996429,-0.500992715358734,0.459607839584351,-0.733325779438019,-0.033391878008842,-0.017373971641064,-0.013579511083663,1490030120.354294061660767,1.458782434463501,-0.318199098110199,0.518636167049408,balanced
-0.283327341079712,0.331622332334518,-0.153519764542580,0.886669814586639,-0.501086354255676,0.460158020257950,-0.732916593551636,-0.086488023400307,-0.012747261673212,0.004154479131103,1490030120.364120960235596,1.458876132965088,-0.318749308586121,0.518226981163025,balanced
-0.283230215311050,0.331829756498337,-0.154002219438553,0.886539578437805,-0.501124262809753,0.461026549339294,-0.732344686985016,-0.114563331007958,-0.015794716775417,0.023250410333276,1490030120.373948097229004,1.454433202743530,-0.309753149747849,0.516143977642059,balanced
-0.283187717199326,0.332008153200149,-0.154518693685532,0.886396348476410,-0.501066029071808,0.461970865726471,-0.731789112091064,-0.108326889574528,-0.008324017748237,0.029286731034517,1490030120.383774042129517,1.454374909400940,-0.310697466135025,0.515588462352753,balanced
-0.283196121454239,0.332147121429443,-0.154954761266708,0.886265575885773,-0.500975966453552,0.462787687778473,-0.731334626674652,-0.084223680198193,-0.009632429108024,0.038980901241302,1490030120.393600940704346,1.451797723770142,-0.289322257041931,0.510797560214996,balanced
-0.283281534910202,0.332200229167938,-0.155293822288513,0.886159062385559,-0.500780761241913,0.463442444801331,-0.731053650379181,-0.055214889347553,0.003685240633786,0.041716236621141,1490030120.403426885604858,1.451602578163147,-0.289977014064789,0.510516643524170,balanced
-0.283393859863281,0.332176178693771,-0.155555099248886,0.886086285114288,-0.500506818294525,0.463943868875503,-0.730923175811768,-0.034448884427547,0.013401517644525,0.044253431260586,1490030120.413223981857300,1.453196048736572,-0.282455682754517,0.510436594486237,balanced
-0.283532857894898,0.332071959972382,-0.155710414052010,0.886053681373596,-0.500169098377228,0.464242190122604,-0.730964958667755,-0.007498107850552,0.024225402623415,0.043180175125599,1490030120.423049926757812,1.452858328819275,-0.282754033803940,0.510478377342224,balanced
-0.283744722604752,0.331892222166061,-0.155756279826164,0.886045157909393,-0.499752938747406,0.464359521865845,-0.731175065040588,0.024017741903663,0.028974352404475,0.050534758716822,1490030120.432877063751221,1.456460952758789,-0.288860082626343,0.511238932609558,balanced
-0.283977329730987,0.331662178039551,-0.155774503946304,0.886053562164307,-0.499268054962158,0.464418172836304,-0.731469035148621,0.024203896522522,0.036321479827166,0.046973846852779,1490030120.442703962326050,1.455976009368896,-0.288918733596802,0.511532902717590,balanced
-0.284194767475128,0.331438481807709,-0.155847325921059,0.886054754257202,-0.498763293027878,0.464564681053162,-0.731720268726349,0.009639601223171,0.036566492170095,0.051724925637245,1490030120.452529907226562,1.463110089302063,-0.296499550342560,0.507203757762909,balanced
-0.284386962652206,0.331257015466690,-0.156004220247269,0.886033415794373,-0.498278439044952,0.464860260486603,-0.731862962245941,-0.013343093916774,0.034364588558674,0.052789658308029,1490030120.462357044219971,1.462625145912170,-0.296795129776001,0.507346332073212,balanced
-0.284604728221893,0.331081181764603,-0.156280934810638,0.885980486869812,-0.497706353664398,0.465378254652023,-0.731923043727875,-0.031594797968864,0.037371832877398,0.070756413042545,1490030120.472183942794800,1.460020422935486,-0.298177093267441,0.510482132434845,balanced
-0.284826070070267,0.330900102853775,-0.156609743833542,0.885918974876404,-0.497088283300400,0.465985029935837,-0.731957018375397,-0.032854989171028,0.042319983243942,0.070853076875210,1490030120.482009887695312,1.459402322769165,-0.298783898353577,0.510516107082367,balanced
-0.285054534673691,0.330671578645706,-0.156889468431473,0.885881423950195,-0.496427506208420,0.466489791870117,-0.732083976268768,-0.014532437548041,0.049521170556545,0.069762781262398,1490030120.491806030273438,1.454383850097656,-0.289740860462189,0.510280132293701,balanced
-0.285328298807144,0.330363839864731,-0.157039240002632,0.885881602764130,-0.495711028575897,0.466760665178299,-0.732396841049194,0.017203100025654,0.055423002690077,0.072246715426445,1490030120.501632928848267,1.453667402267456,-0.290011703968048,0.510592937469482,balanced
-0.285655409097672,0.330001354217529,-0.157068967819214,0.885905981063843,-0.494965136051178,0.466830015182495,-0.732856869697571,0.046403061598539,0.061250265687704,0.069988623261452,1490030120.511460065841675,1.450715184211731,-0.279574930667877,0.507254481315613,balanced
-0.286020964384079,0.329554527997971,-0.156975463032723,0.885970890522003,-0.494154900312424,0.466670393943787,-0.733505010604858,0.076649405062199,0.067079126834869,0.069008842110634,1490030120.521286010742188,1.449904918670654,-0.279415309429169,0.507902622222900,balanced
-0.286392986774445,0.329104244709015,-0.156788095831871,0.886051177978516,-0.493400394916534,0.466350853443146,-0.734215795993805,0.089944697916508,0.063093177974224,0.061828959733248,1490030120.531112909317017,1.454510927200317,-0.275275886058807,0.503723323345184,balanced
-0.286790251731873,0.328664273023605,-0.156597942113876,0.886119604110718,-0.492650181055069,0.466044425964356,-0.734913766384125,0.085177212953568,0.059632398188114,0.071291439235210,1490030120.540940046310425,1.453760743141174,-0.274969458580017,0.504421353340149,balanced
-0.287146627902985,0.328256845474243,-0.156538560986519,0.886165678501129,-0.491880863904953,0.465953886508942,-0.735486268997192,0.051292210817337,0.061272107064724,0.073574565351009,1490030120.550765991210938,1.454112052917480,-0.285959094762802,0.509352564811707,balanced
-0.287441492080688,0.327922523021698,-0.156661063432694,0.886172294616699,-0.491129934787750,0.466174453496933,-0.735848248004913,0.006438720971346,0.058014262467623,0.072184130549431,1490030120.560592889785767,1.453361153602600,-0.286179691553116,0.509714484214783,balanced
-0.287714034318924,0.327660769224167,-0.156938761472702,0.886131584644318,-0.490394145250320,0.466681987047195,-0.736017286777496,-0.024020917713642,0.052314296364784,0.080444455146790,1490030120.570389032363892,1.455746889114380,-0.288853317499161,0.514762401580811,balanced
-0.287980198860169,0.327399730682373,-0.157243996858597,0.886087536811829,-0.489643335342407,0.467233180999756,-0.736167490482330,-0.021615138277411,0.054733511060476,0.079302757978439,1490030120.580215930938721,1.454996109008789,-0.289404511451721,0.514912605285645,balanced
-0.288236439228058,0.327112853527069,-0.157470971345901,0.886069893836975,-0.488911956548691,0.467632263898849,-0.736400127410889,-0.002137308940291,0.056863509118557,0.072181470692158,1490030120.590042114257812,1.447794437408447,-0.280377149581909,0.508449196815491,balanced
-0.288481414318085,0.326789468526840,-0.157567813992500,0.886092245578766,-0.488220453262329,0.467784613370895,-0.736762046813965,0.026969855651259,0.057536486536264,0.059118662029505,1490030120.599869012832642,1.447102904319763,-0.280529499053955,0.508811116218567,balanced
-0.288716882467270,0.326436460018158,-0.157483980059624,0.886160671710968,-0.487613737583160,0.467607647180557,-0.737276077270508,0.063413619995117,0.055550567805767,0.040025658905506,1490030120.609695911407471,1.441581010818481,-0.274822771549225,0.501396059989929,balanced
-0.288967519998550,0.326051056385040,-0.157224819064140,0.886266827583313,-0.487070739269257,0.467122614383698,-0.737942159175873,0.096127621829510,0.053832031786442,0.032932598143816,1490030120.619522094726562,1.441038131713867,-0.274337738752365,0.502062082290649,balanced
0.336501717567444,-0.381046444177628,0.444560438394547,-0.737520277500153,-0.262868255376816,0.912190258502960,-0.314339250326157,0.103468887507915,0.053572107106447,0.023348946124315,1490030120.629348993301392,1.217867016792297,-0.722010254859924,0.080594092607498,balanced
0.336673438549042,-0.380644500255585,0.444303393363953,-0.737804234027863,-0.262511938810349,0.911923646926880,-0.315408527851105,0.104384772479534,0.047393839806318,0.024591309949756,1490030120.639175891876221,1.217510700225830,-0.721743702888489,0.081663340330124,balanced
0.603961348533630,0.204376101493835,0.308116286993027,-0.706063151359558,0.660785496234894,0.188228577375412,-0.726589500904083,0.083755657076836,0.045139204710722,0.024499963968992,1490030120.648972034454346,0.297416627407074,-0.006658151745796,0.495827525854111,balanced
0.603934168815613,0.204725638031960,0.307990223169327,-0.706040203571320,0.661100685596466,0.187625348567963,-0.726458847522736,0.053652428090572,0.035638112574816,0.026550864800811,1490030120.658798933029175,0.297101497650146,-0.006054908037186,0.495696872472763,balanced
0.558105885982513,0.200371772050857,0.413872659206390,-0.690708577632904,0.738766551017761,0.348073452711105,-0.577121138572693,0.034187916666269,0.032180532813072,0.028859559446573,1490030120.668625116348267,0.217156171798706,-0.171970650553703,0.348029792308807,balanced
0.558106303215027,0.200590014457703,0.413833618164062,-0.690668344497681,0.739008665084839,0.347742468118668,-0.577010750770569,0.024439681321383,0.027247292920947,0.023989170789719,1490030120.678452014923096,0.216914057731628,-0.171639606356621,0.347919404506683,balanced
0.555292367935181,0.228343442082405,0.431711375713348,-0.673153102397919,0.786872267723083,0.327620953321457,-0.522969126701355,0.025607744231820,0.024739660322666,0.022777965292335,1490030120.688278913497925,0.167205750942230,-0.147961974143982,0.295014053583145,balanced
0.555291235446930,0.228533595800400,0.431628137826920,-0.673142731189728,0.787030100822449,0.327289283275604,-0.522939085960388,0.033763431012630,0.015944037586451,0.020429056137800,1490030120.698105096817017,0.167047917842865,-0.147630333900452,0.294984012842178,balanced
0.553370714187622,0.249748647212982,0.443361580371857,-0.659421741962433,0.820065975189209,0.308317363262177,-0.482112258672714,0.044690117239952,0.014455596916378,0.013254499994218,1490030120.707931995391846,0.132961571216583,-0.124081254005432,0.252864301204681,balanced
0.553318977355957,0.249951630830765,0.443213552236557,-0.659487724304199,0.820156991481781,0.307981818914414,-0.482171863317490,0.053097981959581,0.009330609813333,0.008452021516860,1490030120.717758893966675,0.132870554924011,-0.123745739459991,0.252923905849457,balanced
0.551589250564575,0.266212046146393,0.451778918504715,-0.648672819137573,0.843761801719666,0.292434006929398,-0.450053900480270,0.051907815039158,0.005406441632658,-0.003587596584111,1490030120.727555036544800,0.114633321762085,-0.105467110872269,0.221679151058197,balanced
0.551480710506439,0.266369968652725,0.451601624488831,-0.648823559284210,0.843753397464752,0.292223751544952,-0.450206011533737,0.062628127634525,0.001437532715499,-0.010704095475376,1490030120.737380981445312,0.114641726016998,-0.105256915092468,0.221831262111664,balanced
0.549880683422089,0.279281049966812,0.458209723234177,-0.640060365200043,0.861434817314148,0.279421269893646,-0.424091875553131,0.057711668312550,-0.003523936029524,-0.014355023391545,1490030120.747208118438721,0.104744791984558,-0.096239194273949,0.197055816650391,balanced
0.549793660640717,0.279332548379898,0.458094060420990,-0.640195488929749,0.861369311809540,0.279388964176178,-0.424246311187744,0.032404955476522,-0.005741816945374,-0.015738269314170,1490030120.757035017013550,0.104810297489166,-0.096206888556480,0.197210252285004,balanced
0.548390626907349,0.289829432964325,0.463529616594315,-0.632777214050293,0.875185489654541,0.268742471933365,-0.402278393507004,0.009385123848915,-0.011930736713111,-0.029075112193823,1490030120.766860961914062,0.095433413982391,-0.095249220728874,0.179701104760170,balanced
0.548363566398621,0.289684891700745,0.463544100522995,-0.632856249809265,0.875039160251617,0.269008278846741,-0.402419060468674,-0.011394189670682,-0.020319428294897,-0.026799708604813,1490030120.776688098907471,0.095579743385315,-0.095515057444572,0.179841831326485,balanced
0.547132790088654,0.298347115516663,0.468139499425888,-0.626482248306274,0.886087298393250,0.260091185569763,-0.383668810129166,-0.013801688328385,-0.021621447056532,-0.031621363013983,1490030120.786514997482300,0.082010805606842,-0.081565201282501,0.160500705242157,balanced
0.547079920768738,0.298207193613052,0.468133747577667,-0.626599311828613,0.885926008224487,0.260378241539002,-0.383846521377563,0.004359085112810,-0.019414220005274,-0.035106908529997,1490030120.796340942382812,0.082172095775604,-0.081852227449417,0.160678446292877,balanced
0.545826017856598,0.305533885955810,0.471987754106522,-0.621249020099640,0.894871652126312,0.252907156944275,-0.367753207683563,0.025021219626069,-0.018532978370786,-0.042230863124132,1490030120.806137084960938,0.064473152160645,-0.069041505455971,0.140037223696709,balanced
0.545677065849304,0.305473238229752,0.471894711256027,-0.621480405330658,0.894695520401001,0.253167152404785,-0.368002951145172,0.040735080838203,-0.017536159604788,-0.045732650905848,1490030120.815963983535767,0.064649283885956,-0.069301530718803,0.140286967158318,balanced
0.545511484146118,0.305473685264587,0.471775442361832,-0.621716201305389,0.894553720951080,0.253342062234878,-0.368227511644363,0.050515804439783,-0.010085165500641,-0.038445178419352,1490030120.825790882110596,0.055259585380554,-0.075658202171326,0.144027471542358,balanced
0.545341968536377,0.305514901876450,0.471661984920502,-0.621930658817291,0.894452333450317,0.253461897373200,-0.368391245603561,0.048428393900394,-0.000094583723694,-0.034865092486143,1490030120.835617065429688,0.055360913276672,-0.075778037309647,0.144191265106201,balanced
0.545189321041107,0.305568844079971,0.471560895442963,-0.622114658355713,0.894377648830414,0.253544151782990,-0.368515998125076,0.044659756124020,-0.003626734018326,-0.027692133560777,1490030120.845443964004517,0.056086301803589,-0.080310508608818,0.143844351172447,balanced
0.545075535774231,0.305605947971344,0.471424728631973,-0.622299373149872,0.894280970096588,0.253577977418899,-0.368727445602417,0.047781948000193,-0.013405329547822,-0.019217956811190,1490030120.855271100997925,0.056182980537415,-0.080344364047050,0.144055768847465,balanced
0.544987499713898,0.305612176656723,0.471291214227676,-0.622474372386932,0.894167125225067,0.253623783588409,-0.368971586227417,0.035583339631557,-0.018244292587042,-0.020493343472481,1490030120.865097045898438,0.061094641685486,-0.078346639871597,0.140283018350601,balanced
0.544983983039856,0.305516183376312,0.471233725547791,-0.622568070888519,0.894038915634155,0.253747284412384,-0.369197279214859,-0.006848827004433,-0.026348557323217,-0.015969164669514,1490030120.874923944473267,0.061222910881042,-0.078470140695572,0.140508741140366,balanced
0.545095503330231,0.305277526378632,0.471298545598984,-0.622538506984711,0.893899440765381,0.253992170095444,-0.369366616010666,-0.057927727699280,-0.034326057881117,-0.009001536294818,1490030120.884720087051392,0.063763976097107,-0.090136334300041,0.148405671119690,balanced
0.545257031917572,0.304921001195908,0.471459627151489,-0.622449874877930,0.893729448318481,0.254399329423904,-0.369498014450073,-0.080877393484116,-0.037901349365711,-0.015152107924223,1490030120.894546985626221,0.063933968544006,-0.090543523430824,0.148537039756775,balanced
0.543811023235321,0.312315016984940,0.476174622774124,-0.616430640220642,0.902939081192017,0.247376561164856,-0.351434111595154,-0.067445211112499,-0.034425657242537,-0.019886141642928,1490030120.904373884201050,0.054758250713348,-0.077175751328468,0.132132574915886,balanced
0.543902933597565,0.312061429023743,0.476270705461502,-0.616403639316559,0.902801692485809,0.247687742114067,-0.351567745208740,-0.041811488568783,-0.023524541407824,-0.017323648557067,1490030120.914200067520142,0.054895699024200,-0.077486947178841,0.132266208529472,balanced
0.542666912078857,0.318230688571930,0.479918032884598,-0.611490428447723,0.910061299800873,0.241544038057327,-0.336815834045410,-0.024682564660907,-0.018942840397358,-0.026842318475246,1490030120.924026966094971,0.046724200248718,-0.069037422537804,0.113499030470848,balanced
0.542639374732971,0.318027764558792,0.479944735765457,-0.611599564552307,0.909885108470917,0.241919204592705,-0.337022781372070,-0.009124767035246,-0.029253002256155,-0.040019642561674,1490030120.933854103088379,0.046900391578674,-0.069412574172020,0.113705977797508,balanced
0.541551172733307,0.323175460100174,0.482797414064407,-0.607607245445251,0.915646493434906,0.236670315265655,-0.324928551912308,0.012659093365073,-0.028178416192532,-0.036326900124550,1490030120.943680047988892,0.045780003070831,-0.054175212979317,0.094440728425980,balanced
0.541480600833893,0.323083579540253,0.482734709978104,-0.607768893241882,0.915503263473511,0.236895292997360,-0.325168401002884,0.019987720996141,-0.019515952095389,-0.031407777220011,1490030120.953506946563721,0.045923233032227,-0.054400190711021,0.094680577516556,balanced
0.540574252605438,0.327572375535965,0.485089540481567,-0.604288041591644,0.920349955558777,0.232113227248192,-0.314768940210342,0.005417035892606,-0.020552720874548,-0.029066592454910,1490030120.963303089141846,0.039514541625977,-0.060840412974358,0.089687168598175,balanced
0.540535092353821,0.327431291341782,0.485065251588821,-0.604418992996216,0.920200943946838,0.232389092445374,-0.315000891685486,0.003069169819355,-0.026813011616468,-0.035190794616938,1490030120.973129987716675,0.039663553237915,-0.061116263270378,0.089919149875641,balanced
0.539728820323944,0.331325858831406,0.487043082714081,-0.601419091224670,0.924273788928986,0.228181779384613,-0.306024432182312,0.023730773478746,-0.022040627896786,-0.032682362943888,1490030120.982955932617188,0.037084579467773,-0.051169037818909,0.079615652561188,balanced
0.539625048637390,0.331289857625961,0.486941754817963,-0.601613998413086,0.924149155616760,0.228357344865799,-0.306269526481628,0.036073699593544,-0.017170239239931,-0.030278062447906,1490030120.992783069610596,0.037209153175354,-0.051344603300095,0.079860746860504,balanced
0.538881599903107,0.334812372922897,0.488633424043655,-0.598952829837799,0.927704751491547,0.224488288164139,-0.298276096582413,0.027665834873915,-0.012045253068209,-0.025475583970547,1490030121.002609968185425,0.030311763286591,-0.057834997773170,0.078983053565025,balanced
0.538815796375275,0.334750711917877,0.488583266735077,-0.599087417125702,0.927602648735046,0.224670231342316,-0.298456698656082,0.015339151956141,-0.015656765550375,-0.026671342551708,1490030121.012435913085938,0.030413866043091,-0.058016911149025,0.079163655638695,balanced
