ZINITIALTIMESTAMP,ZFINALTIMESTAMP,ZGRAVITYXMEAN,ZGRAVITYXMAX,ZGRAVITYXMIN,ZGRAVITYXDIFFMAXMIN,ZGRAVITYXDIFFMEAN,ZGRAVITYXSTDDEV,ZGRAVITYXRMS,ZGRAVITYXSUMOFDIFFERENCES,ZGRAVITYYMEAN,ZGRAVITYYMAX,ZGRAVITYYMIN,ZGRAVITYYDIFFMAXMIN,ZGRAVITYYDIFFMEAN,ZGRAVITYYSTDDEV,ZGRAVITYYRMS,ZGRAVITYYSUMOFDIFFERENCES,ZGRAVITYZMEAN,ZGRAVITYZMAX,ZGRAVITYZMIN,ZGRAVITYZDIFFMAXMIN,ZGRAVITYZDIFFMEAN,ZGRAVITYZSTDDEV,ZGRAVITYZRMS,ZGRAVITYZSUMOFDIFFERENCES,SUMOFMAGNITUDEDIFFERENCES,Z3DVOLUME,ZBALANCED,ZIMBALANCED,ZLABEL
1494428985.558687925338745,1494428985.715883970260620,0.540162523587545,0.557714819908142,0.530643105506897,0.027071714401245,0.023175166712867,0.009132271671958,0.540239715565558,0.026600539684296,0.811486932966444,0.833376944065094,0.779763460159302,0.053613483905792,-0.070429782072703,0.017568698504419,0.811677091916746,-0.053613483905792,-0.217995277709431,-0.152972310781479,-0.284469097852707,0.131496787071228,-0.145938070283996,0.042417383763782,0.222083712930453,-0.131496787071228,-0.000000247822468,0.000001348207116,9.000000000000000,0.000000000000000,balanced
1494428985.755161046981812,1494428985.912357091903687,0.552263981766171,0.559569537639618,0.537646055221558,0.021923482418060,-0.012101458178626,0.007330452477818,0.552312629848128,-0.017790794372559,0.829574697547489,0.833634257316589,0.827050089836121,0.006584167480469,-0.018087764581044,0.002166819591644,0.829577527370499,0.002811372280121,-0.076216244449218,-0.034969158470631,-0.126453444361687,0.091484285891056,-0.141779033260213,0.030700708581795,0.082167204074176,-0.091484285891056,0.000000113513274,0.000001012281745,9.000000000000000,0.000000000000000,balanced
1494428985.951632976531982,1494428986.108829021453857,0.521899912092421,0.543541789054871,0.511578977108002,0.031962811946869,0.030364069673750,0.010675509897842,0.522009084934022,0.025903046131134,0.852355718612671,0.858604490756989,0.839082956314087,0.019521534442902,-0.022781021065182,0.006393115370680,0.852379694136284,-0.014579713344574,0.016508396818406,0.057533748447895,-0.022402528673410,0.079936277121305,-0.092724641267624,0.026130473748947,0.030908394067929,-0.079936277121305,-0.000000098319089,0.000000921451612,9.000000000000000,0.000000000000000,balanced
1494428986.148104906082153,1494428986.305300951004028,0.543997274504768,0.555358946323395,0.527048945426941,0.028310000896454,-0.022097362412347,0.009351733704766,0.544077650333020,-0.028310000896454,0.834676192866431,0.846059143543243,0.825461864471436,0.020597279071808,0.017679525746240,0.006374023178353,0.834700530195997,0.020597279071808,0.084716844062010,0.100939974188805,0.071140438318253,0.029799535870552,-0.068208447243604,0.008814702347994,0.085174190018519,-0.020916633307934,0.000000336493583,0.000000384174207,9.000000000000000,0.000000000000000,balanced
1494428986.344608068466187,1494428986.521450996398926,0.572613906860352,0.577542424201965,0.564610064029694,0.012932360172272,-0.028616632355584,0.004331623704045,0.572630290234274,-0.002046644687653,0.810875797271729,0.818045496940613,0.807106554508209,0.010938942432404,0.023800395594703,0.003421191886501,0.810883014469403,0.004051029682159,0.120527598261833,0.127721369266510,0.109619818627834,0.018101550638676,-0.035810754199823,0.005974305601472,0.120675574455586,-0.018101550638676,-0.000000051162329,0.000000028385655,10.000000000000000,0.000000000000000,balanced
1494428986.560726881027222,1494428986.717924118041992,0.549667802121904,0.558173298835754,0.546383738517761,0.011789560317993,0.022946104738447,0.003913493161843,0.549681733476975,0.010887205600739,0.822109619776408,0.823268115520477,0.818703949451447,0.004564166069031,-0.011233822504679,0.001459987179729,0.822110916173405,-0.003936469554901,0.148110535409715,0.154581114649773,0.134782060980797,0.019799053668976,-0.027582937147882,0.006852085223699,0.148268950799773,-0.019297763705254,-0.000000063431931,0.000000004143801,9.000000000000000,0.000000000000000,balanced
1494428986.757200002670288,1494428986.914396047592163,0.558295793003506,0.567930757999420,0.549324393272400,0.018606364727020,-0.008627990881602,0.006358217730300,0.558331997487265,-0.018606364727020,0.816708670722114,0.821817159652710,0.813837587833405,0.007979571819305,0.005400949054294,0.002883507898174,0.816713761026763,0.007893085479736,0.145314933525191,0.155998200178146,0.122403159737587,0.033595040440559,0.002795601884524,0.011289407919990,0.145752806616596,0.028789207339287,-0.000000206553906,0.000000128851383,9.000000000000000,0.000000000000000,balanced
1494428986.953671932220459,1494428987.110867977142334,0.547641343540616,0.567004144191742,0.525143563747406,0.041860580444336,0.010654449462891,0.014139554965009,0.547823847755443,0.041860580444336,0.831661257478926,0.847635090351105,0.816409409046173,0.031225681304932,-0.014952586756812,0.010495482824220,0.831727480819975,-0.031225681304932,0.089390135473675,0.109462514519691,0.075758039951324,0.033704474568367,0.055924798051516,0.011308540708874,0.090102604917762,0.033704474568367,-0.000000112381197,0.000000048160129,9.000000000000000,0.000000000000000,balanced
1494428987.150144100189209,1494428987.307339906692505,0.503706054555045,0.514728486537933,0.498692661523819,0.016035825014114,0.043935288985570,0.005195337871155,0.503732846785879,0.012445330619812,0.859271148840586,0.862030446529388,0.853953123092651,0.008077323436737,-0.027609891361660,0.002548523873440,0.859274928182916,-0.004042506217957,0.088336458636655,0.107495531439781,0.076277270913124,0.031218260526657,0.001053676837020,0.009822362619987,0.088880868199540,-0.031218260526657,-0.000000292281728,0.000000027891222,9.000000000000000,0.000000000000000,balanced
1494428987.346616029739380,1494428987.523477077484131,0.524615645408630,0.542809069156647,0.509841620922089,0.032967448234558,-0.020909590853585,0.009871687687001,0.524708514915952,-0.032967448234558,0.834910511970520,0.851381182670593,0.815348029136658,0.036033153533936,0.024360636870066,0.011223772517879,0.834985949623351,0.036033153533936,0.163770749419928,0.201410934329033,0.123336099088192,0.078074835240841,-0.075434290783273,0.025666712243848,0.165769835865797,-0.078074835240841,-0.000000134337327,0.000000829792974,10.000000000000000,0.000000000000000,balanced
